gage,basin_length_d,basin_area_d,reach_length_d,basin_length_u,basin_area_u,reach_length_u
08013000,0.4345051754543627,0.0027292229227754,0.1079836927886798,0.0723423585304514,5.7046852388878775e-05,0.0235255341223548
08070200,0.004490025305477,5.896738660841571e-07,0.0008482490632288,0.6127058874719035,0.0046796612661503,0.1306787567295675
04024430,0.1656218957882747,0.0006319984905102,0.0651354391331694,0.0423056059369344,4.859745569326286e-05,0.0098951543712366
02464146,0.0994259843276554,0.0002442621384896,0.0178905272641248,0.0984247521625839,0.0002435104356507,0.0211319724002974
09513780,0.1214864661383004,0.0002807269125503,0.0296758840987272,0.0069289535411352,1.580427520493649e-06,0.0015815763414227
08070000,0.6127058874719035,0.0046796612661503,0.1306787567295675,0.026020895571675,1.6818223806690876e-05,0.0029122734133205
03144000,0.0303351961814338,3.556591408368796e-05,0.0086637947138539,0.0809014652208894,7.697323149799978e-05,0.0053885629990102
02430085,0.0789854693601644,0.0001487024679375,0.0207637679835006,0.0721709531229068,0.0001531866150707,0.01836179500973
03140000,0.1038922282138289,0.0002922333915577,0.0200562745630572,0.0632591497451178,0.0001171459827698,0.0123809833061829
06853800,0.0225924828988551,9.856950347157176e-06,0.0034288029658914,0.1543019571498304,0.0004187255636974,0.050336386829476
04256000,0.0217177772159928,1.4377162150814234e-05,0.0049558675810971,0.0393973524901886,3.81346661671874e-05,0.0087180503188239
04224775,0.0032767327315165,3.945256550610167e-07,0.0004160891648756,0.149544161485106,0.0006695458539495,0.0237653153269892
04221000,0.1773658493341815,0.0005895408069832,0.0152903951526957,0.1080534741753986,0.0004017909951976,0.0231236372805969
02481510,0.0646015303537833,0.0001073704663871,0.0104833663612263,0.0090472430611586,3.213490838549452e-06,0.0016997169569954
02231000,0.1669311452278734,0.0006225269599387,0.0330203501125195,0.0222312533855816,1.5538900072798018e-05,0.0067867433161211
09505800,0.1502813624312663,0.0005758592946538,0.036926091029206,0.0175173396591972,6.628732181995679e-06,0.0016400377477505
04216418,0.1031049133923204,0.0003013300071167,0.0299575267479606,0.1833554997462339,0.0006992863747392,0.0462594157490729
04197100,0.080055090218341,0.0001520383694935,0.0225671826756171,0.7640756062913423,0.0055798564736392,0.0630050494483838
07295000,0.0512729308154424,6.330372809825107e-05,0.0150957770580473,0.1821069550184153,0.0005569849557346,0.0237838049514476
04196800,0.0180981296275938,1.125711620696054e-05,0.0047053588447255,0.1068690495357904,0.0002989323636518,0.0332022016743838
04185000,0.0454143808781813,5.958982833575381e-05,0.0048514522773231,0.153896254866592,0.0004525320320144,0.0356485560899638
07291000,0.0739351067231939,9.005707397141972e-05,0.0059706328023025,0.1225943262605164,0.0002883693570443,0.0104726472898338
09484000,0.0429998616399575,3.25737929689431e-05,0.0113027610580106,0.0034407775964286,6.036292759600154e-07,0.0009281465832161
09484600,0.0392633773659149,2.3887371583574552e-05,0.0021145044238048,0.1354103463882333,0.0003726171167677,0.0055896394696522
03237500,0.0470257020357096,6.243485897911184e-05,0.0090783348612653,0.0802009272132279,0.0001817295682462,0.0202969067309769
07290650,0.0103917813454808,5.497849794010492e-06,0.0015030706356119,0.0689762593060405,0.0001549991639614,0.0234156800519496
09480000,0.1218355029782721,0.0003886342941172,0.0060620202951266,0.0180381650139225,8.107484640191787e-06,0.0029375531868335
03471500,0.0182146056026652,6.358089660800075e-06,0.0022456617801215,0.0803018355943133,0.0001573878955248,0.0170082537038577
06632400,0.0310075222927033,2.3323592139168905e-05,0.0031661940129016,0.1516661565766343,0.0007748085060884,0.0324470226653343
06622700,0.0286039484076301,2.711971757284364e-05,0.0048291110662111,0.1949272373608152,0.0006173764088812,0.0630996335989554
06623800,0.0319391975070801,3.951128458374882e-05,0.0079337448723973,0.0037679706982002,5.782650623891607e-07,0.00059276644825
07376000,0.0083364311186087,2.7906768355933078e-06,0.0014444708612732,0.0270073459600983,2.724321506750221e-05,0.0122034533482066
06440200,0.0191200342434672,1.2919935532468205e-05,0.0050807130557996,0.1039792229795087,0.0002691615694093,0.0329932171668767
02481000,0.0192097202513951,1.4976471030391192e-05,0.0033310838122765,0.0409379443463091,5.452159666329145e-05,0.0098640711742925
07292500,0.0642682967715835,8.135862910084155e-05,0.0067977148670111,0.1168273576472773,0.0002275313908151,0.0303498818168525
09510200,0.053090747800441,8.30461789157417e-05,0.0149434058609214,0.0946041112892784,0.0002499916758286,0.026979806234806
06350000,0.1869649404419658,0.0008668233969454,0.0832165876007531,0.057382374913235,0.0001134492762624,0.010895442231583
08175000,0.1808645626486835,0.0003834301209896,0.0183707444409996,0.115277115660258,0.0004119550897294,0.0278739433618951
06344600,0.0853588539835778,0.000173446512821,0.0159400381890572,0.1649955845647442,0.0007261014624072,0.0454601082745775
03285000,0.0763785759037401,0.0001410534978163,0.0130777144335555,0.3157370549867113,0.002420410784337,0.0940881400625515
06814000,0.0946023438032074,0.0002245645828623,0.0160262036488717,0.3042734105724359,0.0012433258888674,0.0412336973242013
06339500,0.0114271683456451,4.590963252475096e-06,0.0020061335443315,0.1674795035305761,0.0007281964717209,0.0440948921744236
06339100,0.1499173797352939,0.00057274165358,0.0563927164075127,0.1057762059386979,0.000332498891594,0.0266786091676681
08171300,0.0796745383889071,9.87523983034268e-05,0.0051929895923987,0.2465936415281313,0.0010676365524226,0.0446847043947786
07375000,0.0228884153321374,2.031678566617471e-05,0.0066280518223984,0.0146358256449868,5.504834520084674e-06,0.0011509946653387
03159540,0.1374101662123114,0.000480698019497,0.0553483993607865,0.0795200762938883,0.0001343904908661,0.0145581613352436
09505200,0.2241828576170358,0.0008317936569986,0.0664389184614028,0.1379345296594722,0.000537556856808,0.0413944661403011
08176900,0.0720442282922218,0.0001262556244676,0.0134507540782049,0.0451287655783748,4.9764408422719e-05,0.0079737467330592
08082700,0.0230755734306401,1.4992027342910926e-05,0.007258809018384,0.2431621528801352,0.0014108326923293,0.0914617233044553
01078000,0.0647914232416803,0.0001411912500035,0.0134934132885071,0.1339058166834817,0.0002199040273459,0.0353771554258843
01052500,0.0415816560140403,3.720202528448457e-05,0.0045106051167507,0.3005291463130966,0.0018298965612399,0.0614787949498675
02245500,0.0937713336554283,0.0001754197506549,0.0144234695725471,0.0926755913677493,0.0001929792846474,0.0227027463259231
03463300,0.1287865516344725,0.0003916467764182,0.0324568183941007,0.1089369816150903,0.0004173307753097,0.0269150376421416
06447500,0.0293628133872172,2.0225620820393405e-05,0.0048996376397449,0.2773421633854652,0.0011635330196854,0.0895365997837485
09494000,0.0263924981375417,2.372792902093066e-05,0.0059026769806554,0.0182753741057474,1.2871720780539096e-05,0.0041724372158964
02315500,0.2455181459837211,0.0010181952282072,0.0463421249642091,0.121695191306729,0.0003677734712024,0.0244149568421831
07373000,0.0756935680891145,0.0001198265626879,0.0092682916671004,0.2537160810384999,0.0017526457423754,0.0743358628981704
02297310,0.0080816400600907,2.5406646522361966e-06,0.0013995880378504,0.0474023155216714,5.722404705403906e-05,0.0066843296180679
02479560,0.1509369792479954,0.0004727188846703,0.0195538903182835,0.0595097830211423,0.0001026576481821,0.0119465646517604
09210500,0.0251389574217721,1.2928976272290876e-05,0.0014161653775973,0.1830648679089783,0.0007069901190336,0.0113602652987831
09386900,0.0036055964537559,5.3499359745725e-07,0.000463115698029,0.1350589916396179,0.0003879263831072,0.0277564174834663
02298123,0.1324619027503005,0.0003019364484028,0.0101370655035265,0.0778625814649312,0.0001475155422573,0.0068354383761772
03504000,0.0289385426656197,3.266491948698543e-05,0.0089353960492609,0.0982168829728573,0.0002635578939262,0.0266036655358094
02297155,0.2445025085267775,0.00089227589504,0.0221787348374101,0.0339716265779669,2.5322130853190204e-05,0.0037690867515785
02298608,0.1756891098345107,0.0005564534212918,0.0333243247415473,0.0231629820110502,1.363133049120541e-05,0.0039087856352184
03604000,0.0034810293393977,5.364387548057175e-07,0.0008764670227739,0.0435756991417625,4.496141469560578e-05,0.0059637580293456
02299950,0.0821602864806845,0.0001096114582069,0.0115344120045321,0.069081641962014,0.0001380005597893,0.0132734417185854
02314500,0.0534144559690031,5.0736366731519e-05,0.0047565463798891,0.2731079189667072,0.0011528227629799,0.0406729888563547
02300700,0.0855393062460171,0.0001848855914942,0.0139049701577543,0.2130982247058332,0.0011447420673153,0.0448502757833777
03574500,0.1357817607970649,0.0005101281837434,0.0220925714361621,0.1403485093973905,0.0003387376536176,0.0167253418676276
02312200,0.0341077977619875,4.13347857293664e-05,0.00668541278664,0.2998089750015305,0.0015755928266905,0.0488216102413577
02479300,0.0902152705080329,0.0002052185359515,0.0183050623997832,0.1827328791959468,0.0005869774481509,0.040736117186713
03366500,0.0184999630423709,1.344197078481766e-05,0.0039873772686886,0.2775927285088468,0.0017942840054068,0.0574870779106104
02310947,0.2368552812009952,0.0007769996826065,0.0344501702474306,0.0506615914593157,6.753571364374299e-05,0.0106936802094996
09352900,0.1746582266979313,0.0010477073437612,0.0362317182446138,0.2114218236619642,0.0011780771514016,0.0307535071234478
03473000,0.0825199260088891,0.0001283230019239,0.0116638062044127,0.1219236088241388,0.0003148436224286,0.0279595030794229
11284400,0.0235602114449373,2.0819865901020454e-05,0.0057381794377227,0.0509444074248097,7.292905990726375e-05,0.008426657061378
03500000,0.0824479323218339,0.0001754993918304,0.0228183316196751,0.0895713092293591,0.0002114954489578,0.0233977093994947
03500240,0.0824479323218339,0.0001754993918304,0.0228183316196751,0.0895713092293591,0.0002114954489578,0.0233977093994947
01031500,0.0856383306785151,0.0002151972660167,0.0171178706411558,0.1019491594216039,0.0003174912740192,0.0060390511867255
03479000,0.0349523872541363,4.376632063732567e-05,0.0068623048193522,0.0429008712217073,6.263848575746235e-05,0.0075123212571667
06784000,0.0430454716401634,6.225413579196604e-05,0.0043073811349795,0.0295632001768658,1.262427394221221e-05,0.0020917616508718
04027000,0.0401021270958785,3.491256556745181e-05,0.0046170003835381,0.0087001584822173,2.3184546293301078e-06,0.0022702490202262
03364500,0.1398303595424339,0.00044973569314,0.0411097343753632,0.4188387510305496,0.0035143503733332,0.1657390364889421
06803530,0.0383715114030215,3.227695519499423e-05,0.0035633893510417,0.0841662536923226,0.0001863553691972,0.0286453853351323
09505350,0.1252102988556201,0.000302238060734,0.0223723616154307,0.0615469398830159,9.615776035217058e-05,0.0164667855751229
01413500,0.1080850803820953,0.000380752587142,0.0213190284277456,0.0406027146251505,4.617571016419602e-05,0.0086056232724284
07208500,0.1235725117236252,0.0002554925021592,0.0433040969253543,0.2835742565849892,0.0020299548531479,0.0651601519148576
06409000,0.1675376234461112,0.0006490618378693,0.0243645527459413,0.1450161810919272,0.0006135219983338,0.0178276005037775
06803510,0.3659377260917607,0.0022915258018598,0.0603651847582122,0.0517194854027943,5.670043049638238e-05,0.0041368772193749
03488000,0.1095425719921773,0.0003338175687527,0.0299298178081167,0.1452552476227241,0.0006217176164286,0.0706179813208973
11124500,0.1316926080710919,0.0004951084422184,0.0304184482552314,0.0888661696750671,0.0001818835083407,0.0303110815792726
07180500,0.1176173372655924,0.0004103877940829,0.0411097813372986,0.1336918176374351,0.0005763966410282,0.0496670433876773
11162500,0.0338561589767971,3.7481206266172303e-05,0.0083197530385514,0.0495243661558436,6.226030053588167e-05,0.0107794818386452
07226500,0.1303303812221811,0.0003799954879999,0.0224691221178275,0.0822644635735455,9.839005805553785e-05,0.010821528335384
08324000,0.0171482350246152,6.091692891221841e-06,0.0010481880011891,0.1140147367988273,0.000354767141932,0.0198513677601062
02472000,0.0573933932676097,7.380045795801177e-05,0.0107501632822138,0.0874619942544012,0.0001370177902603,0.0175807924053705
03357350,0.1814242834997497,0.0006114128384166,0.0295031525092252,0.1937782009254112,0.0008430425529963,0.0307702346281302
08267500,0.1257112990218757,0.0003234290205611,0.0279326426891074,0.0939030439484897,0.0003329676097137,0.0204605216367643
08269000,0.0968533851480866,0.0002946305267333,0.0139583362808604,0.1344764470348634,0.000403970383945,0.025758480582963
02464000,0.0464160219063396,4.792140879243957e-05,0.0105515688093469,0.0091845540839887,2.9689327953640744e-06,0.0012359983526344
09512280,0.0240295534277993,2.078594009880002e-05,0.0057531672767361,0.0984688851888621,0.0002722112760736,0.0156089086562054
12041200,0.1497870077915925,0.0009069363633684,0.0187065942990453,0.0240794257560936,1.3509717250484284e-05,0.0029751689742359
14400000,0.0290158999557784,1.7833114456959796e-05,0.0033813492533177,0.0627856674853853,8.949188804833557e-05,0.0057753378197061
13313000,0.071790863266115,0.000126149302661,0.0170669131992262,0.0510338285703985,9.215383986522436e-05,0.0114333457092078
14158500,0.1127029353270038,0.0001821112423288,0.003113344415168,0.1736131744072235,0.0003557949922266,0.0256661119349
10396000,0.053828217534427,5.843598066573679e-05,0.0071120311337943,0.0836794893868795,0.0001333030279252,0.0266822755753074
09492400,0.0071420596502345,1.3147229235305771e-06,0.0012117419008136,0.1281914577576212,0.0003397700639768,0.027651877774357
08377900,0.1606039212931845,0.0007742639124952,0.0244880779017322,0.0938065265814475,0.0002805100165217,0.0136126835175635
12025700,0.0791490106967253,0.0002153225742814,0.0162093606329235,0.013100334778263,5.085738624576697e-06,0.0031881094176671
08378500,0.1374197316841797,0.000528514845183,0.0301527272862964,0.1532125507842307,0.0004897828904503,0.0495830679861358
12010000,0.0571201326374025,8.439192867094156e-05,0.007450665717486,0.1718637726081741,0.0006390131340341,0.0531585506478222
08380500,0.1783209106739771,0.0005771412648362,0.0329457503254463,0.0599597670104262,6.496858374450353e-05,0.00803670756701
